doc_id,term,freq
8393,immigration,1
8393,policy,1
8393,strong anti,1
8393,discourse,1
8393,internet,1
8393,sex,1
8393,norms,1
8393,alternative fur,1
8393,party strong,1
30965,radicalism,1
30965,region,1
30965,extreme opinion,1
30965,integration,1
30965,social change,1
30965,state,1
322,radicalism,1
322,politics,1
322,immigration,1
322,populism,1
322,elections,1
322,internet,1
322,right populist party,1
322,party family,1
35669,development political,1
35669,radicalism,1
35669,far right,1
35669,economy,1
35669,politics,1
35669,immigration,1
35669,development policy,1
35669,region,1
35669,mainstream political,1
35669,policy,1
35669,social economic,1
35669,term economic,1
35669,political force,1
35669,elections,1
35669,right political party,1
35669,state,1
35669,crisis,1
8281,threat,1
8281,western european country,1
8281,high support,1
8281,radicalism,1
8281,nationalism,1
8281,economy,1
8281,politics,1
8281,region,1
8281,direct indirect,1
8281,deprivation,1
8281,culture,1
8281,elections,1
8281,employment,1
8281,democracy,1
8281,regional variation,1
8281,globalization,1
8281,labor market,1
8132,religiosity,1
8132,radicalism,1
8132,historical political,1
8132,asian country,1
8132,social attitude,1
8132,part world,1
8132,country series,1
8132,cynicism,1
8132,cognition,1
8132,attitude social,1
8132,personality,1
536,white race,1
536,radicalism,1
536,far right,1
536,competition,1
536,politics,1
536,west european,1
536,immigration,1
536,diversity,1
536,populism,1
536,integration,1
536,policy,1
536,political space,1
536,deprivation,1
536,legal political,1
536,society,1
536,superiority,1
8447,nineteenth century,1
8447,nationalism,1
8447,radicalism,1
8447,conflict,1
8447,right wing populism,1
8447,identity,1
8447,aggression,1
8447,populism,1
8447,movement social,1
8447,mobilization,1
25731,corruption,1
25731,radicalism,1
25731,economy,1
25731,identity,1
25731,follow question,1
25731,strong positive,1
25731,deprivation,1
25731,poverty,1
25731,employment,1
25731,cognition,1
25731,justice,1
2225,islamist,1
2225,criminality,1
2225,radicalism,1
15325,radicalism,1
15325,social structure,1
15325,prejudice,1
15325,integration,1
15325,international,1
15325,emotion,1
15325,language,1
15325,education,1
15325,cognition,1
15325,polarization,1
15325,society,1
9288,threat,1
9288,support policy,1
9288,immigration,1
9288,diversity,1
9288,less support,1
9288,integration,1
9288,policy,1
9288,culture,1
9288,minority,1
9288,norms,1
9288,significant support,1
9288,determination,1
9288,security,1
1393,threat,1
1393,islamist,1
1393,radicalism,1
1393,region,1
1393,emergence new,1
1393,future violent,1
1393,social network,1
19722,radicalism,1
19722,state capacity,1
19722,elites,1
19722,region,1
19722,weak state,1
19722,local government,1
19722,status,1
19722,policy political,1
19722,state policy,1
19722,social tension,1
19722,political environment,1
19722,social unrest,1
19722,conflict area,1
19722,political power,1
19722,justice,1
19722,institutions,1
19722,superiority,1
8563,far right,1
8563,politics,1
8563,social cohesion,1
8563,diversity,1
8563,vote right,1
8563,elections,1
3857,radicalism,1
3857,politics,1
3857,right wing populism,1
3857,social class,1
3857,populism,1
3857,middle class,1
3857,rise right wing,1
3857,culture,1
3857,democracy,1
3857,alternative fur,1
48900,motivation violence,1
48900,anger,1
48900,radicalism,1
48900,conflict,1
48900,violence chapter,1
48900,society,1
48900,emotion,1
48900,violence,1
28558,large proportion,1
28558,radicalism,1
28558,capita income,1
28558,economy,1
28558,high income,1
28558,honor,1
28558,international,1
28558,home country,1
28558,status,1
28558,education,1
28558,justice,1
43676,violence particular,1
43676,motivation violence,1
43676,radicalism,1
43676,ideology,1
43676,recent act,1
43676,motivated violence,1
43676,term social,1
43676,internet,1
43676,norms,1
43676,male supremacist,1
43676,social network,1
7047,previous work,1
7047,significant negative,1
7047,anger,1
7047,practical implication,1
7047,radicalism,1
7047,positive significant,1
7047,popular support,1
7047,emotion,1
7047,fear,1
7047,deprivation,1
7047,negative positive,1
7047,authoritarianism,1
7047,support right,1
43337,threat,1
43337,negative sentiment,1
43337,economy,1
43337,conservatism,1
43337,region,1
43337,right voting,1
43337,populism,1
43337,rise right,1
43337,elections,1
43337,wolf attack,1
43337,security,1
35588,leave right party,1
35588,radicalism,1
35588,conflict,1
35588,politics,1
35588,deprivation,1
35588,education,1
35588,family,1
35588,elections,1
35588,party support,1
35588,consensus,1
35588,mainstream party,1
650,religiosity,1
650,intolerance,1
650,radicalism,1
650,name religion,1
650,violence name,1
650,school,1
650,cognition,1
650,social network,1
48202,violence,1
48202,emotion,1
48202,ideology,1
48202,former member,1
48202,identity,1
48202,radicalism,1
48202,motivation violent,1
14921,radicalism,1
14921,far right,1
14921,masculinity,1
14921,movement violence,1
14921,emotion,1
14921,violence violent,1
14921,culture,1
14921,violence significant,1
14921,great extent,1
14921,sex,1
14921,violence,1
14921,superiority,1
14921,violence part,1
28790,religiosity,1
28790,dogmatism,1
28790,radicalism,1
28790,politics,1
28790,economy,1
28790,conservatism,1
28790,extreme opinion,1
28790,extreme view,1
28790,elections,1
28790,sex,1
28790,social change,1
28790,society,1
9943,threat,1
9943,dogmatism,1
9943,behavioral intention,1
9943,radicalism,1
9943,uncertainty,1
9943,aggression,1
9943,willingness extreme,1
9943,policy,1
9943,health,1
9943,belief attitude,1
9943,crisis,1
48184,relationship collective,1
48184,collective violence,1
48184,relationship country,1
48184,military,1
48184,economy,1
48184,violence economic,1
48184,violence strong,1
48184,deprivation,1
48184,violence,1
48184,justice,1
24342,threat,1
24342,religiosity,1
24342,activism,1
24342,dogmatism,1
24342,islamist,1
24342,intolerance,1
24342,competition,1
24342,morality,1
24342,sectarian violence,1
24342,emotion,1
24342,second section,1
24342,several way,1
24342,norms,1
24342,social network,1
7895,radicalism,1
7895,politics,1
7895,political philosophy,1
7895,morality,1
7895,political extreme,1
7895,mainstream politic,1
7895,culture,1
7895,deprivation,1
7895,liberalism,1
7895,state,1
18683,crisis,1
18683,activism,1
18683,political attitude,1
18683,radicalism,1
18683,peace,1
18683,attitude low,1
18683,violence analyse,1
18683,social political,1
18683,attitude intention,1
18683,internet,1
18683,cognition,1
18683,engagement violence,1
18683,behavioral intention,1
1276,islamist,1
1276,radicalism,1
1276,first section,1
1276,identity,1
1276,final section,1
1276,victimization,1
1276,act violence,1
1276,discourse,1
1276,internet,1
1276,justice,1
9413,mental health,1
9413,superiority,1
9413,culture,1
9413,employment,1
9413,violence,1
9413,sex,1
9413,male supremacist,1
9413,explanatory power,1
9413,empathy,1
9413,social exclusion,1
17380,threat,1
17380,intergroup aggression,1
17380,anger,1
17380,radicalism,1
17380,conflict,1
17380,conservatism,1
17380,aggression,1
17380,emotion,1
17380,fear,1
17380,aggression political,1
17380,superiority,1
12571,neighborhood,1
12571,attitude belief,1
12571,conformity,1
12571,ideology,1
12571,diversity,1
12571,network social,1
12571,social phenomena,1
12571,belief social,1
12571,high social,1
12571,several social,1
12571,view social,1
12571,cognition,1
12571,norms,1
12571,consensus,1
12571,social network,1
12571,polarization,1
35825,threat,1
35825,german state,1
35825,economy,1
35825,competition,1
35825,prejudice,1
35825,immigration,1
35825,vote share,1
35825,attitude citizen,1
35825,region,1
35825,wing populist party,1
35825,party german,1
35825,poverty,1
35825,elections,1
35825,social network,1
35825,urban,1
35825,state,1
35825,right wing populist,1
35825,crisis,1
48618,dogmatism,1
48618,radicalism,1
48618,economy,1
48618,violence economic,1
48618,age,1
48618,education,1
48618,poverty,1
4167,activism,1
4167,social psychological,1
4167,immigration,1
4167,identity,1
4167,group process,1
4167,psychological dynamic,1
1206,iq,1
1206,activism,1
1206,dogmatism,1
1206,radicalism,1
1206,mobilization right,1
1206,elections,1
1206,mobilization,1
1206,cognition,1
18181,nationalism,1
18181,radicalism,1
18181,high degree,1
18181,anti democracy,1
18181,ideology,1
18181,authoritarianism,1
18181,right wing,1
18181,consensus,1
18181,social exclusion,1
14221,non state,1
14221,political agency,1
14221,radicalism,1
14221,politics,1
14221,rationality,1
14221,emotion,1
14221,state,1
14221,violence clear,1
14221,non state actor,1
35768,different part world,1
35768,organization different,1
35768,violence chapter,1
35768,diversity,1
35768,radicalism,1
35768,current focus,1
3504,national religious,1
3504,religiosity,1
3504,threat,1
3504,islamist,1
3504,radicalism,1
3504,muslim majority,1
3504,conflict,1
3504,identity,1
3504,morality,1
3504,conservatism,1
3504,policy country,1
3504,society,1
3504,language,1
3504,discourse,1
3504,minority,1
3504,social network,1
3504,state,1
3504,country able,1
3504,non muslim,1
3504,security,1
5953,threat,1
5953,white race,1
5953,islamist,1
5953,far right,1
5953,primary source,1
5953,integration,1
5953,language,1
5953,superiority,1
7766,internal external,1
7766,political social,1
7766,particular country,1
7766,radicalism,1
7766,possible solution,1
7766,asian country,1
7766,today world,1
7766,view religious,1
7766,region,1
7766,religious political,1
7766,policy country,1
7766,passion,1
7766,central asian,1
7766,breeding ground,1
7766,large audience,1
7766,part world,1
7766,internet,1
7766,propaganda,1
7766,security,1
38169,environment political,1
38169,religiosity,1
38169,political social,1
38169,neural,1
38169,radicalism,1
38169,uncertainty,1
38169,morality,1
38169,peace,1
38169,security,1
38169,mental health,1
38169,integration,1
38169,international,1
38169,social engagement,1
38169,emotion,1
38169,education,1
38169,stress,1
38169,substance use,1
38169,social network,1
38169,institutions,1
38169,criminality,1
38169,resilience,1
38169,society,1
38169,recent decade,1
38169,superiority,1
2331,main source,1
2331,radicalism,1
2331,ideological motivation,1
2331,ideology,1
2331,begin century,1
2331,international,1
2331,language,1
2331,anti nuclear,1
2331,internet,1
2331,society,1
2331,globalization,1
2331,crisis,1
483,nationalism,1
483,radicalism,1
483,economy,1
483,politics,1
483,immigration,1
483,aggression,1
483,important insight,1
483,western democracy,1
483,party major,1
483,elections,1
483,recent success,1
483,cognition,1
483,political landscape,1
483,crisis,1
30811,mean violence,1
30811,public attention,1
30811,variety reason,1
30811,radicalism,1
30811,violence several,1
30811,deprivation,1
30811,justice,1
30811,institutions,1
30811,state,1
30811,security,1
782,several european,1
782,european country,1
782,radicalism,1
782,identity,1
782,attack several,1
782,norms,1
28960,radicalism,1
28960,future research,1
28960,scholarly debate,1
28960,current state,1
28960,lone actor,1
28960,discourse,1
2844,activism,1
2844,radicalism,1
2844,political cultural,1
2844,culture,1
2844,social political,1
6285,policy recommendation,1
6285,white race,1
6285,black pill,1
6285,radicalism,1
6285,ideology,1
6285,deprivation,1
6285,education,1
6285,language,1
6285,long stand,1
6285,violence,1
6285,sex,1
6285,male supremacist,1
6285,social network,1
6285,justice,1
6285,state,1
6285,knowledge base,1
6285,law enforcement,1
6285,superiority,1
6285,social exclusion,1
49117,radicalism,1
49117,ideology,1
49117,honor,1
49117,health,1
34751,public health,1
34751,violence child,1
34751,anger,1
34751,youth violence,1
34751,immigration,1
34751,child adolescent,1
34751,violence social,1
34751,emotion,1
34751,adolescence,1
34751,ptsd,1
34751,stress,1
34751,violence,1
34751,society,1
9211,ethnic national,1
9211,islamic world,1
9211,activism,1
9211,regional national,1
9211,radicalism,1
9211,far right,1
9211,economy,1
9211,religious secular,1
9211,local regional,1
9211,masculinity,1
9211,region,1
9211,recruitment,1
9211,middle class,1
9211,political economic,1
9211,language,1
9211,sex,1
9211,globalization,1
9211,global political,1
1721,radicalism,1
1721,conflict,1
1721,confidence,1
1721,violent nonviolent,1
1721,state,1
1721,system justification,1
1721,crisis,1
48288,significant negative,1
48288,attitude right,1
48288,right attitude,1
48288,radicalism,1
48288,public policy,1
48288,cross country,1
48288,culture,1
48288,education,1
48288,employment,1
48288,attitude gender,1
48288,sex,1
48288,cognition,1
48288,justice,1
48288,social economic political,1
48288,political gender,1
48288,great social,1
5924,islamist,1
5924,radicalism,1
5924,masculinity,1
5924,recruitment,1
5924,sex,1
5924,society,1
14005,threat,1
14005,non state actor,1
14005,radicalism,1
14005,economy,1
14005,competition,1
14005,political economy,1
14005,local politic,1
14005,integration,1
14005,violence,1
14005,state,1
14005,criminality,1
14005,society,1
14005,avenue future,1
849,religiosity,1
849,radicalism,1
3670,religiosity,1
3670,islamist,1
3670,hope,1
3670,radicalism,1
3670,morality,1
3670,ideology,1
3670,recruitment,1
3670,language,1
3670,authoritarianism,1
3670,discourse,1
3670,internet,1
3670,propaganda,1
1973,discussion forum,1
1973,echo chamber,1
1973,dogmatism,1
1973,radicalism,1
1973,potential social,1
1973,digital space,1
1973,conservatism,1
1973,mainstream politic,1
1973,discourse,1
1973,internet,1
1973,social network,1
1973,sense social,1
1973,polarization,1
1973,recent decade,1
47979,discrimination,1
47979,previous work,1
47979,political attitude,1
47979,nationalism,1
47979,radicalism,1
47979,far right,1
47979,conflict,1
47979,politics,1
47979,identity,1
47979,different violence,1
47979,long term,1
47979,consequence violence,1
47979,deprivation,1
47979,attitude national,1
47979,authoritarianism,1
47979,violence,1
47979,group process,1
47979,social network,1
47979,violence previous,1
9373,discussion forum,1
9373,activism,1
9373,white race,1
9373,radicalism,1
9373,far right,1
9373,recent rise right,1
9373,emotion,1
9373,culture,1
9373,ptsd,1
9373,elections,1
9373,internet,1
9373,social network,1
9373,superiority,1
34928,activism,1
34928,radicalism,1
34928,conflict,1
34928,right scholar,1
34928,mobilization,1
34928,minority,1
34928,action frame,1
48352,discrimination,1
48352,radicalism,1
48352,conflict,1
48352,national political,1
48352,economy,1
48352,conflict argument,1
48352,international,1
48352,deprivation,1
48352,employment,1
48352,sex,1
48352,norms,1
48352,justice,1
48352,state,1
48352,society,1
48352,security,1
1474,radicalism,1
1474,identity,1
1474,ideology,1
1474,international,1
1474,emotion,1
1474,victimization,1
1474,culture,1
1474,norms,1
1474,superiority,1
50253,activism,1
50253,great social,1
50253,radicalism,1
50253,conflict,1
50253,politics,1
50253,new democracy,1
50253,negative consequence,1
50253,liberation struggle,1
50253,identity,1
50253,former member,1
50253,masculinity,1
50253,region,1
50253,aggression,1
50253,mental health,1
50253,integration,1
50253,fear,1
50253,adolescence,1
50253,deprivation,1
50253,ptsd,1
50253,adolescent development,1
50253,sex,1
50253,urban,1
50253,society,1
50253,superiority,1
8484,religiosity,1
8484,non religious,1
8484,radicalism,1
8484,politics,1
8484,identity,1
8484,ethnic religious,1
8484,scholarly attention,1
8484,positive negative,1
8484,elections,1
8484,party non,1
8484,minority,1
8484,ethnic political,1
8484,religiosity support,1
8322,radicalism,1
8322,politics,1
8322,diversity,1
8322,policy,1
8322,status,1
8322,elections,1
8322,state,1
47851,past present,1
47851,radicalism,1
47851,conflict,1
47851,morality,1
47851,violence contemporary,1
47851,emotion,1
47851,fear,1
47851,participation violence,1
47851,violence contrast,1
47851,violence,1
47851,social sciences,1
47851,empathy,1
8144,nationalism,1
8144,radicalism,1
8144,economy,1
8144,politics,1
8144,right social,1
8144,elites,1
8144,social right,1
8144,social actor,1
8144,discursive strategy,1
8144,populism,1
8144,language,1
8144,elections,1
8144,strategy social,1
8144,authoritarianism,1
8144,discourse,1
8144,democracy,1
8144,european party,1
8144,justice,1
194,religiosity,1
194,activism,1
194,past present,1
194,radicalism,1
194,far right,1
194,right party movement,1
194,ideology,1
194,masculinity,1
194,sex,1
194,gender gap,1
194,superiority,1
8848,threat,1
8848,right party support,1
8848,european country,1
8848,far right,1
8848,important political,1
8848,politics,1
8848,immigration,1
8848,language,1
8848,capital punishment,1
8848,connection political,1
2064,radicalism,1
2064,high presence,1
2064,internet,1
2064,cognition,1
46272,radicalism,1
46272,politics,1
46272,social psychological,1
46272,identity,1
46272,social cohesion,1
46272,great support,1
46272,psychological social,1
46272,right politic,1
46272,interest political,1
46272,political behavior,1
46272,political engagement,1
46272,sex,1
46272,interest social,1
49196,violence important,1
49196,radicalism,1
49196,peace,1
49196,violence high,1
49196,diversity,1
49196,violence different,1
49196,elections,1
49196,democracy,1
49196,violence,1
49196,contemporary world,1
49196,superiority,1
1712,radicalism,1
1712,gender sexuality,1
1712,feminist scholarship,1
1712,ideology,1
1712,conservatism,1
1712,masculinity,1
1712,right activism,1
1712,adolescence,1
1712,discourse,1
1712,sex,1
1712,norms,1
1712,male supremacist,1
1712,social network,1
1712,superiority,1
31506,threat,1
31506,attack many,1
31506,deprivation,1
31506,suicide,1
31506,family,1
31506,radicalism,1
31506,personal social,1
31506,crisis,1
31506,security,1
4893,non state armed,1
4893,radicalism,1
4893,prejudice,1
4893,group process,1
4893,sex,1
4893,norms,1
4893,violence,1
4893,state,1
4893,superiority,1
49961,gender aggression,1
49961,conflict,1
49961,radicalism,1
49961,deviance,1
49961,suicide,1
49961,aggression,1
49961,emotion,1
49961,sex,1
49961,state,1
49961,society,1
42805,fusion,1
42805,white race,1
42805,radicalism,1
42805,far right,1
42805,politics,1
42805,immigration,1
42805,conservatism,1
42805,international,1
42805,adolescence,1
42805,rise right wing,1
42805,racism,1
42805,culture,1
42805,status,1
42805,social cultural,1
42805,late th century,1
42805,violence,1
93,nationalism,1
93,radicalism,1
93,gender sexuality,1
93,politics,1
93,identity,1
93,conservatism,1
93,ideology,1
93,party country,1
93,masculinity,1
93,diversity,1
93,supply side,1
93,discourse,1
93,norms,1
93,party family,1
15964,hate,1
15964,anger,1
15964,radicalism,1
15964,physical violence,1
15964,digital space,1
15964,culture,1
15964,mass murderer,1
15964,lone actor,1
15964,discourse,1
15964,internet,1
15964,sex,1
15964,norms,1
15964,male supremacist,1
15964,social network,1
15964,security,1
15964,social exclusion,1
1212,radicalism,1
1212,non violent,1
1212,integration,1
1212,discourse social,1
1212,education,1
1212,discourse,1
1212,important policy,1
1212,significance quest,1
5092,technology,1
5092,political social,1
5092,radicalism,1
5092,identity,1
5092,ideology,1
5092,islamic culture,1
5092,emotion,1
5092,adolescence,1
5092,school,1
5092,internet,1
5092,resilience,1
29418,religiosity,1
29418,radicalism,1
29418,immigration,1
29418,identity,1
29418,globalization,1
39686,high intensity,1
39686,shame,1
39686,hate,1
39686,anger,1
39686,identity,1
39686,extreme violence,1
39686,happiness,1
39686,emotion,1
39686,violence several,1
39686,satisfaction,1
39686,deprivation,1
39686,guilt,1
39686,social exclusion,1
4760,attitude different,1
4760,radicalism,1
4760,digital literacy,1
4760,peace,1
4760,diversity,1
4760,integration,1
4760,sustainable development,1
4760,racism,1
4760,culture,1
4760,education,1
4760,democracy,1
4760,cognition,1
4760,norms,1
4760,justice,1
4760,social network,1
4760,non formal,1
4760,positive attitude,1
4760,superiority,1
4760,social exclusion,1
8860,threat,1
8860,white race,1
8860,semi parametric,1
8860,radicalism,1
8860,far right,1
8860,identity,1
8860,social media,1
8860,sub forum,1
8860,internet,1
8860,criminality,1
8860,author key,1
8860,superiority,1
2263,radicalism,1
2263,morality,1
2263,adolescence,1
2263,family,1
2263,internet,1
2263,cognition,1
2263,state,1
2263,society,1
2263,social exclusion,1
48814,threat,1
48814,domestic violence,1
48814,country economic development,1
48814,major political,1
48814,radicalism,1
48814,conflict,1
48814,economy,1
48814,uncertainty,1
48814,low economic,1
48814,political world,1
48814,international,1
48814,country political,1
48814,segregation,1
48814,recent political,1
48814,violence ethnic,1
48814,democracy,1
48814,society,1
48814,violence global,1
8745,religiosity,1
8745,nationalism,1
8745,radicalism,1
8745,politics,1
8745,immigration,1
8745,morality,1
8745,conservatism,1
8745,alternative belief,1
8745,culture,1
8745,education,1
8745,political scientist,1
8745,attitude political,1
26801,radicalism,1
26801,diversity,1
26801,support cultural,1
26801,significant political,1
26801,western country,1
26801,racism,1
26801,culture,1
26801,minority,1
26801,cognition,1
26801,social religious,1
26801,strong support,1
26801,social exclusion,1
14083,radicalism,1
14083,many member,1
14083,ideology,1
14083,former member,1
14083,identity,1
14083,ideology political,1
14083,recruitment,1
14083,employment,1
14083,determination,1
14083,ideological political,1
14083,significance quest,1
15950,religiosity,1
15950,right scene,1
15950,gender violence,1
15950,radicalism,1
15950,integration,1
15950,violence gender,1
15950,mobilization,1
15950,employment,1
15950,sex,1
12316,religiosity,1
12316,radicalism,1
12316,far right,1
12316,ideology,1
12316,masculinity,1
12316,racism,1
12316,employment,1
12316,sex,1
12316,violence,1
12316,male supremacist,1
783,dogmatism,1
783,radicalism,1
783,mental health,1
783,integration,1
783,potential violent,1
783,international,1
783,policy,1
783,schizophrenia,1
783,health,1
783,society,1
19681,radicalism,1
19681,competition,1
19681,politics,1
19681,elections,1
19681,polarization,1
19681,high violence,1
2004,recruitment,1
2004,criminality,1
2004,radicalism,1
1984,radicalism,1
1984,adolescence,1
1984,social exclusion,1
1984,discourse,1
1984,minority,1
1984,cognition,1
1984,state,1
1984,polarization,1
1984,resilience,1
1984,society,1
36181,radicalism,1
36181,contemporary politic,1
36181,politics,1
36181,masculinity,1
36181,peace,1
36181,culture,1
36181,political sphere,1
36181,elections,1
36181,democracy,1
36181,sex,1
36181,justice,1
36181,institutions,1
36181,political gender,1
36181,society,1
36181,politic political,1
1857,radicalism,1
1857,masculinity,1
1857,lone actor,1
1857,discourse,1
1857,internet,1
1857,norms,1
1857,male supremacist,1
8883,child young,1
8883,radicalism,1
8883,conflict,1
8883,identity,1
8883,morality,1
8883,mental health,1
8883,present political,1
8883,elsevi right,1
8883,violence area,1
8883,situation political,1
6172,corruption,1
6172,activism,1
6172,radicalism,1
6172,indonesian government,1
6172,conflict,1
6172,view religious,1
6172,social cohesion,1
6172,morality,1
6172,muslim country,1
6172,reason emergence,1
24762,radicalism,1
24762,far right,1
24762,attitude citizen,1
24762,skepticism,1
24762,racism,1
24762,democracy,1
24762,society,1
24762,globalization,1
24762,social exclusion,1
48245,radicalism,1
48245,conflict,1
48245,prejudice,1
48245,ethnic religious,1
48245,fear,1
48245,elections,1
48245,violence,1
48245,security,1
2111,threat,1
2111,public space,1
2111,conformity,1
2111,radicalism,1
2111,far right,1
2111,conflict,1
2111,economy,1
2111,far left,1
2111,leave wing,1
2111,morality,1
2111,elites,1
2111,policy,1
2111,emotion,1
2111,mobilization,1
2111,social unrest,1
2111,conflict social,1
2111,crisis,1
2111,security,1
4512,direction future,1
4512,threat,1
4512,activism,1
4512,white race,1
4512,ideological conviction,1
4512,hate,1
4512,social network new,1
4512,ideology,1
4512,security,1
4512,integration,1
4512,emotion,1
4512,depth former,1
4512,racism,1
4512,social network,1
4512,state,1
4512,superiority,1
11506,european country,1
11506,radicalism,1
11506,economy,1
11506,political development,1
11506,status,1
5192,sexual aggression,1
5192,radicalism,1
5192,ideology,1
5192,masculinity,1
5192,suicide,1
5192,view gender,1
5192,superiority,1
5192,sex,1
5192,violence,1
5192,internet,1
12120,activism,1
12120,hate,1
12120,radicalism,1
12120,ideology,1
12120,cognition,1
12120,polarization,1
12120,society,1
982,religiosity,1
982,radicalism,1
982,age,1
982,formal informal,1
982,education,1
982,muslim youth,1
982,special attention,1
982,resilience,1
982,security,1
163,threat,1
163,cross sectional,1
163,radicalism,1
163,far right,1
163,economy,1
163,likely support,1
163,politics,1
163,vote choice,1
163,labour market,1
163,west european country,1
163,status,1
163,elections,1
163,employment,1
163,political consequence,1
163,norms,1
163,right party,1
163,security,1
10919,threat,1
10919,state new,1
10919,radicalism,1
10919,conflict,1
10919,international,1
10919,policy,1
10919,fear,1
10919,foreign fighter,1
10919,language,1
10919,anxiety,1
10919,norms,1
10919,institutions,1
10919,determination,1
10919,state,1
10919,security,1
30861,conflict,1
30861,long term,1
30861,many scholar,1
30861,direct indirect,1
30861,emotion,1
30861,conflict resolution,1
30861,well understand,1
30861,recent development,1
30861,social network,1
23456,discrimination,1
23456,radicalism,1
23456,high degree,1
23456,right wing,1
23456,internet,1
23456,violence,1
23456,social network,1
39770,religiosity,1
39770,policy preference,1
39770,conflict,1
39770,arab country,1
39770,ideology,1
39770,great support,1
39770,policy,1
39770,group process,1
39770,trust,1
39770,justice,1
39770,superiority,1
29399,threat,1
29399,radicalism,1
29399,future attack,1
29399,rise new,1
29399,lone actor,1
29399,weapon mass destruction,1
29399,political religious ideological,1
29399,security,1
13138,religiosity,1
13138,public space,1
13138,politics,1
13138,youth religious,1
13138,ideology,1
13138,extreme religious,1
13138,religious party,1
13138,historical social,1
13138,social phenomena,1
13138,policy,1
13138,adolescence,1
13138,culture,1
13138,party government,1
13138,mobilization,1
13138,social network,1
13138,institutions,1
13138,urban,1
13138,criminality,1
13138,islamic movement,1
35969,mean violence,1
35969,violence many,1
35969,non state armed,1
35969,area future,1
35969,relationship violence,1
35969,radicalism,1
35969,conflict,1
35969,politics,1
35969,competition,1
35969,violence non,1
35969,criminal violence,1
35969,significant political,1
35969,violence several,1
35969,organization violence,1
35969,criminal organization,1
35969,organization state,1
35969,authoritarianism,1
35969,state,1
35969,criminality,1
10454,violence attack,1
10454,side political,1
10454,source material,1
10454,radicalism,1
10454,conflict,1
10454,aggression,1
10454,open source,1
10454,sex,1
10454,violence,1
10454,internet,1
10454,intention violence,1
10454,justice,1
10454,security,1
21281,part large,1
21281,radicalism,1
21281,identity,1
21281,emotion,1
21281,culture,1
21281,anxiety,1
21281,cognition,1
21281,society,1
21281,globalization,1
21281,superiority,1
3348,political social,1
3348,hate,1
3348,radicalism,1
3348,different degree,1
3348,immigration,1
3348,emotion,1
3348,culture,1
3348,language,1
3348,discourse,1
3348,internet,1
3348,present contribution,1
3348,social post,1
3348,society,1
621,voter party,1
621,radicalism,1
621,economy,1
621,politics,1
621,immigration,1
621,complex dynamic,1
621,party leader,1
621,populism,1
621,party voter,1
621,elections,1
621,party position,1
621,right wing challenger,1
186,hope,1
186,radicalism,1
186,politics,1
186,party leader,1
186,party likely,1
186,social media,1
186,fear,1
186,language,1
186,optimism,1
186,elections,1
186,political actor,1
20545,public mass murderer,1
20545,radicalism,1
20545,violence public,1
20545,deprivation,1
20545,lone actor,1
20545,violent offender,1
20545,violence,1
20545,mass murder,1
20545,justice,1
49689,activism,1
49689,dogmatism,1
49689,conflict,1
49689,answer question,1
49689,politics,1
49689,violence armed,1
49689,ideology,1
49689,peace,1
49689,conflict setting,1
49689,violence country,1
49689,international,1
49689,country political,1
49689,violence local,1
49689,violence different,1
49689,conflict violence,1
48610,political party extreme,1
48610,ethnic party,1
48610,party ideological,1
48610,radicalism,1
48610,competition,1
48610,politics,1
48610,ideology,1
48610,region,1
48610,ethnic outbid,1
48610,elections,1
48610,ethnic political,1
48610,explanatory power,1
12919,political attitude,1
12919,contemporary politic,1
12919,politics,1
12919,suggestion future,1
12919,recent work,1
12919,political discussion,1
12919,emotion,1
12919,democracy,1
12919,sex,1
12919,cognition,1
12919,information processing,1
12919,norms,1
12919,state,1
12919,polarization,1
12919,future direction,1
1258,competition,1
1258,employment,1
1258,internet,1
1258,ideology,1
1258,integration,1
1258,radicalism,1
1258,deviance,1
43339,activism,1
43339,hope,1
43339,nationalism,1
43339,far right,1
43339,nostalgia,1
43339,region,1
43339,opportunity structure,1
43339,populism,1
43339,right political,1
43339,integration,1
43339,right party voter,1
43339,local social,1
43339,culture,1
43339,anxiety,1
43339,elections,1
43339,mobilization,1
43339,guilt,1
43339,cognition,1
43982,martyrdom,1
43982,islamist,1
43982,radicalism,1
43982,large amount,1
43982,region,1
43982,age,1
43982,support base,1
43982,internet,1
9419,threat,1
9419,area future,1
9419,deprivation,1
9419,language,1
9419,employment,1
9419,male supremacist,1
9419,social network,1
640,radicalism,1
640,recruitment,1
640,emotion,1
640,employment,1
640,internet,1
640,social network,1
640,propaganda,1
1509,fundamentalism,1
1509,discourse,1
1509,particular attention,1
1509,area future,1
1509,language,1
1509,society,1
1509,propaganda,1
1509,islamist,1
1509,future research,1
1509,main question,1
1509,morality,1
1509,policy,1
1509,emotion,1
1509,strategy social,1
1509,cognition,1
1509,norms,1
1509,grotesque transparency,1
1509,dogmatism,1
1509,radicalism,1
1509,family peer,1
1509,segregation,1
1509,internet,1
50593,fusion,1
50593,dogmatism,1
50593,radicalism,1
50593,conservatism,1
50593,policy,1
50593,state policy,1
50593,child protection,1
50593,discourse,1
50593,superiority,1
45290,dogmatism,1
45290,anger,1
45290,radicalism,1
45290,uncertainty,1
45290,rationality,1
45290,emotion,1
45290,fear,1
45290,cognition,1
45290,information processing,1
11297,mobilization local,1
11297,radicalism,1
11297,conflict,1
